Unnamed: 0,prev_text,current_text,source,target,pos,original_target,source_pos,target_pos,noun_target,noun_target_score_1,original_target_score_1,noun_target_score_3,original_target_score_3,noun_target_actual_score_3,original_target_actual_score_3
172,"In my view, government is a tool we use to accomplish together what we are not capable of accomplishing on our own.","Like any tool, the tool of government can be used well or used poorly.آ  As someone working in government, I’m committed to using it well.
      ",tool,means,"[('Like', 'ADP'), ('any', 'DET'), ('tool', 'NOUN'), (',', 'PUNCT'), ('the', 'DET'), ('tool', 'NOUN'), ('of', 'ADP'), ('government', 'NOUN'), ('can', 'AUX'), ('be', 'AUX'), ('used', 'VERB'), ('well', 'ADV'), ('or', 'CCONJ'), ('used', 'VERB'), ('poorly', 'ADV'), ('آ', 'X'), ('\xa0 ', 'SPACE'), ('As', 'ADP'), ('someone', 'PRON'), ('working', 'VERB'), ('in', 'ADP'), ('government', 'NOUN'), (',', 'PUNCT'), ('I', 'PRON'), ('’m', 'VERB'), ('committed', 'ADJ'), ('to', 'ADP'), ('using', 'VERB'), ('it', 'PRON'), ('well', 'ADV'), ('\n      ', 'SPACE')]",government,NOUN,"[('means', 'VERB')]",means,0.5066797990540306,0.4213701434665248,0.5,0.16666666666666674,0.0006085192697768763,0.2376237623762376
173,•,"Washington, in defiance of the NRA, passed an initiative to require criminal and mental-health checks on gun buyers.
      ",defiance,opposition,"[('Washington', 'PROPN'), (',', 'PUNCT'), ('in', 'ADP'), ('defiance', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('NRA', 'PROPN'), (',', 'PUNCT'), ('passed', 'VERB'), ('an', 'DET'), ('initiative', 'NOUN'), ('to', 'PART'), ('require', 'VERB'), ('criminal', 'ADJ'), ('and', 'CCONJ'), ('mental', 'ADJ'), ('health', 'NOUN'), ('checks', 'NOUN'), ('on', 'ADP'), ('gun', 'NOUN'), ('buyers', 'NOUN'), ('\n      ', 'SPACE')]",nra,NOUN,"[('opposition', 'NOUN')]",opposition,0.36930051526534347,0.2756987282764428,0.5,0.5,0.00016903313049357674,0.0
174,[EMPTY],"Thank you, Congress, for being the slave of the NRA- you cowardly, spineless, self serving sons of Satan.
    ",slave,possession,"[('Thank', 'VERB'), ('you', 'PRON'), (',', 'PUNCT'), ('Congress', 'PROPN'), (',', 'PUNCT'), ('for', 'ADP'), ('being', 'AUX'), ('the', 'DET'), ('slave', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('NRA-', 'NOUN'), ('you', 'PRON'), ('cowardly', 'ADV'), (',', 'PUNCT'), ('spineless', 'ADJ'), (',', 'PUNCT'), ('self', 'NOUN'), ('serving', 'VERB'), ('sons', 'NOUN'), ('of', 'ADP'), ('Satan', 'PROPN'), ('\n    ', 'SPACE')]",nra,NOUN,"[('possession', 'NOUN')]",possession,0.536807431348384,0.2756987282764428,0.625,0.5,0.0002704530087897228,0.0
175,"In my opinion, a responsible mother or father would not allow guns in the house.","Guns are accidents waiting to happen.
      ",accidents,shootings,"[('Guns', 'NOUN'), ('are', 'AUX'), ('accidents', 'NOUN'), ('waiting', 'VERB'), ('to', 'PART'), ('happen', 'VERB'), ('\n      ', 'SPACE')]",guns,NOUN,"[('shootings', 'NOUN')]",shootings,0.4519115640472925,0.9063285310504395,0.5,0.6666666666666667,0.0003718728870858688,0.702970297029703
176,Re: Israel seizes Iranian arms bound for Hezbollah Quote Postby The Khan آ» Jan 06 2010,"Considering the gaza line is being filled by water etc, supposedly in order to block out the weapons smugglers, I hope HAMAS will lose its artery of guns.
      ",artery,supply route,"[('Considering', 'VERB'), ('the', 'DET'), ('gaza', 'PROPN'), ('line', 'NOUN'), ('is', 'AUX'), ('being', 'AUX'), ('filled', 'VERB'), ('by', 'ADP'), ('water', 'NOUN'), ('etc', 'X'), (',', 'PUNCT'), ('supposedly', 'ADV'), ('in', 'ADP'), ('order', 'NOUN'), ('to', 'PART'), ('block', 'VERB'), ('out', 'ADP'), ('the', 'DET'), ('weapons', 'NOUN'), ('smugglers', 'NOUN'), (',', 'PUNCT'), ('I', 'PRON'), ('hope', 'VERB'), ('HAMAS', 'PROPN'), ('will', 'AUX'), ('lose', 'VERB'), ('its', 'PRON'), ('artery', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), ('\n      ', 'SPACE')]",guns,NOUN,"[('supply', 'NOUN'), ('route', 'NOUN')]",supply,0.0,0.9063285310504395,0.25,0.6666666666666667,3.380662609871535e-05,0.702970297029703
177,"They're harder to make accurate (although it's still very possible), wear the frame in unfortunate ways, tend to cost more, are harder to field strip, and require a non-standard recoil system that provides no benefit over the original GI system.","In 3"" guns they're about the only option, but 3"" guns are a sinkhole of unreliability anyways.
      ",sinkhole,waste,"[('In', 'ADP'), ('3', 'NUM'), ('""', 'PUNCT'), ('guns', 'NOUN'), ('they', 'PRON'), (""'re"", 'AUX'), ('about', 'ADP'), ('the', 'DET'), ('only', 'ADJ'), ('option', 'NOUN'), (',', 'PUNCT'), ('but', 'CCONJ'), ('3', 'NUM'), ('""', 'PUNCT'), ('guns', 'NOUN'), ('are', 'AUX'), ('a', 'DET'), ('sinkhole', 'NOUN'), ('of', 'ADP'), ('unreliability', 'NOUN'), ('anyways', 'NOUN'), ('\n      ', 'SPACE')]",guns,NOUN,"[('waste', 'NOUN')]",waste,0.47622156307917,0.9063285310504395,0.375,0.6666666666666667,0.0013184584178498986,0.702970297029703
178,"Sam took a rifle, I was satisfied with a pistol, one Beretta…","I’ve never been a maniac of guns, I’ve never shot to anyone, before… well… before this…”
      ",maniac,enthusiast,"[('I', 'PRON'), ('’ve', 'AUX'), ('never', 'ADV'), ('been', 'AUX'), ('a', 'DET'), ('maniac', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), (',', 'PUNCT'), ('I', 'PRON'), ('’ve', 'AUX'), ('never', 'ADV'), ('shot', 'VERB'), ('to', 'ADP'), ('anyone', 'PRON'), (',', 'PUNCT'), ('before', 'ADP'), ('…', 'PUNCT'), ('well', 'ADV'), ('…', 'PUNCT'), ('before', 'ADP'), ('this', 'PRON'), ('…', 'PUNCT'), ('”', 'PUNCT'), ('\n      ', 'SPACE')]",guns,NOUN,"[('enthusiast', 'PROPN')]",enthusiast,0.4415413262238218,0.9063285310504395,0.5,0.6666666666666667,0.00033806626098715353,0.702970297029703
179,Loc: SE Wisconsin I had exactly the same problem with a .300 WM back in the late '90's.,"I couldn't get the gun to group inside of 3"" so I took it and the targets to a gun magician I know.
      ",magician,expert,"[('I', 'PRON'), ('could', 'AUX'), (""n't"", 'PART'), ('get', 'VERB'), ('the', 'DET'), ('gun', 'NOUN'), ('to', 'ADP'), ('group', 'NOUN'), ('inside', 'ADV'), ('of', 'ADP'), ('3', 'NUM'), ('""', 'PUNCT'), ('so', 'CCONJ'), ('I', 'PRON'), ('took', 'VERB'), ('it', 'PRON'), ('and', 'CCONJ'), ('the', 'DET'), ('targets', 'NOUN'), ('to', 'ADP'), ('a', 'DET'), ('gun', 'NOUN'), ('magician', 'NOUN'), ('I', 'PRON'), ('know', 'VERB'), ('\n      ', 'SPACE')]",gun,NOUN,"[('expert', 'NOUN')]",expert,0.5356348214687482,0.9063285310504395,0.25,0.6666666666666667,0.006017579445571331,0.702970297029703
180,[EMPTY],"As a former felony prosecutor, I have seen the havoc of guns on the victim’s families, their community and even on the shooter’s family.
    ",havoc,harm,"[('As', 'ADP'), ('a', 'DET'), ('former', 'ADJ'), ('felony', 'NOUN'), ('prosecutor', 'NOUN'), (',', 'PUNCT'), ('I', 'PRON'), ('have', 'AUX'), ('seen', 'VERB'), ('the', 'DET'), ('havoc', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('victim', 'NOUN'), ('’s', 'PART'), ('families', 'NOUN'), (',', 'PUNCT'), ('their', 'PRON'), ('community', 'NOUN'), ('and', 'CCONJ'), ('even', 'ADV'), ('on', 'ADP'), ('the', 'DET'), ('shooter', 'NOUN'), ('’s', 'PART'), ('family', 'NOUN'), ('\n    ', 'SPACE')]",guns,NOUN,"[('harm', 'NOUN')]",harm,0.9221951992623463,0.9063285310504395,0.75,0.6666666666666667,0.002805949966193374,0.702970297029703
181,[EMPTY],"According to the survey,The United States of America,which has 90 guns for every 100 citizens,is the world's biggest haven of guns.
    ",haven,place,"[('According', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('survey', 'NOUN'), (',', 'PUNCT'), ('The', 'DET'), ('United', 'PROPN'), ('States', 'PROPN'), ('of', 'ADP'), ('America', 'PROPN'), (',', 'PUNCT'), ('which', 'PRON'), ('has', 'VERB'), ('90', 'NUM'), ('guns', 'NOUN'), ('for', 'ADP'), ('every', 'DET'), ('100', 'NUM'), ('citizens', 'NOUN'), (',', 'PUNCT'), ('is', 'AUX'), ('the', 'DET'), ('world', 'NOUN'), (""'s"", 'PART'), ('biggest', 'ADJ'), ('haven', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), ('\n    ', 'SPACE')]",guns,NOUN,"[('place', 'NOUN')]",place,0.5163231823785976,0.9063285310504395,0.375,0.6666666666666667,0.001859364435429344,0.702970297029703
182,"(According to the Bureau of Alcohol, Tobacco, Firearms and Explosives, about 1 percent of gun dealers supply almost 60 percent of guns used in crimes.)","And he has focused on gun suppression: There was a 13 percent increase in gun arrests in the city from 2005 to 2006.
      ",suppression,reduction,"[('And', 'CCONJ'), ('he', 'PRON'), ('has', 'AUX'), ('focused', 'VERB'), ('on', 'ADP'), ('gun', 'NOUN'), ('suppression', 'NOUN'), (':', 'PUNCT'), ('There', 'PRON'), ('was', 'VERB'), ('a', 'DET'), ('13', 'NUM'), ('percent', 'NOUN'), ('increase', 'NOUN'), ('in', 'ADP'), ('gun', 'NOUN'), ('arrests', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('city', 'NOUN'), ('from', 'ADP'), ('2005', 'NUM'), ('to', 'ADP'), ('2006', 'NUM'), ('\n      ', 'SPACE')]",gun,NOUN,"[('reduction', 'NOUN')]",reduction,0.9086883975139385,0.9063285310504395,0.75,0.6666666666666667,0.0025016903313049357,0.702970297029703
183,To his delight he finds that when he holds it by the barrel he can crush things and break them better than with his wooden mallet.,"To him, the gun is a hammer.
      ",hammer,solution,"[('To', 'ADP'), ('him', 'PRON'), (',', 'PUNCT'), ('the', 'DET'), ('gun', 'NOUN'), ('is', 'AUX'), ('a', 'DET'), ('hammer', 'NOUN'), ('\n      ', 'SPACE')]",gun,NOUN,"[('solution', 'NOUN')]",solution,0.47622156307917,0.9063285310504395,0.375,0.6666666666666667,0.0013184584178498986,0.702970297029703
184,Member since:,"08-23-2010 I thoroughly detest the stupid fragility of guns in this game.
      ",fragility,weakness,"[('08', 'NUM'), ('23', 'NUM'), ('2010', 'NUM'), ('I', 'PRON'), ('thoroughly', 'ADV'), ('detest', 'VERB'), ('the', 'DET'), ('stupid', 'ADJ'), ('fragility', 'NOUN'), ('of', 'ADP'), ('guns', 'NOUN'), ('in', 'ADP'), ('this', 'DET'), ('game', 'NOUN'), ('\n      ', 'SPACE')]",guns,NOUN,"[('weakness', 'NOUN')]",weakness,0.228388416733323,0.9063285310504395,0.375,0.6666666666666667,0.0001352265043948614,0.702970297029703
185,This is a tolerance that is unthinkable in our part of the world.,"Yet if we are to rescue the people of South Asia from the scourge of poverty, disease, war, ignorance, pestilence and hunger, this is the model to follow.
      ",scourge,hardship,"[('Yet', 'CCONJ'), ('if', 'SCONJ'), ('we', 'PRON'), ('are', 'AUX'), ('to', 'PART'), ('rescue', 'VERB'), ('the', 'DET'), ('people', 'NOUN'), ('of', 'ADP'), ('South', 'PROPN'), ('Asia', 'PROPN'), ('from', 'ADP'), ('the', 'DET'), ('scourge', 'NOUN'), ('of', 'ADP'), ('poverty', 'NOUN'), (',', 'PUNCT'), ('disease', 'NOUN'), (',', 'PUNCT'), ('war', 'NOUN'), (',', 'PUNCT'), ('ignorance', 'NOUN'), (',', 'PUNCT'), ('pestilence', 'NOUN'), ('and', 'CCONJ'), ('hunger', 'NOUN'), (',', 'PUNCT'), ('this', 'PRON'), ('is', 'AUX'), ('the', 'DET'), ('model', 'NOUN'), ('to', 'PART'), ('follow', 'VERB'), ('\n      ', 'SPACE')]",poverty,NOUN,"[('hardship', 'NOUN')]",hardship,0.6126061945920491,0.25081129331499935,0.625,0.16666666666666674,0.0005409060175794456,0.0495049504950495
186,"Also here are the seeds (or spores) of a strong reference to Deleuzean and Guattarian thinking; all of which (and more) Arditi briskly, concisely and adroitly elaborates, in a tightly structured interrogation of the key concepts of contemporary political thought: difference, populism, agitation and revolution.","The examples and case studies he places under the microscope range from the ancient to the modern, and from the popular to the unpopular faces of populism, as well as from classical to parliamentary to postmodern and cultural politics.
      ",faces,aspects,"[('The', 'DET'), ('examples', 'NOUN'), ('and', 'CCONJ'), ('case', 'NOUN'), ('studies', 'NOUN'), ('he', 'PRON'), ('places', 'VERB'), ('under', 'ADP'), ('the', 'DET'), ('microscope', 'NOUN'), ('range', 'NOUN'), ('from', 'ADP'), ('the', 'DET'), ('ancient', 'ADJ'), ('to', 'ADP'), ('the', 'DET'), ('modern', 'ADJ'), (',', 'PUNCT'), ('and', 'CCONJ'), ('from', 'ADP'), ('the', 'DET'), ('popular', 'ADJ'), ('to', 'ADP'), ('the', 'DET'), ('unpopular', 'ADJ'), ('faces', 'NOUN'), ('of', 'ADP'), ('populism', 'NOUN'), (',', 'PUNCT'), ('as', 'ADV'), ('well', 'ADV'), ('as', 'ADP'), ('from', 'ADP'), ('classical', 'ADJ'), ('to', 'ADP'), ('parliamentary', 'ADJ'), ('to', 'ADP'), ('postmodern', 'ADJ'), ('and', 'CCONJ'), ('cultural', 'ADJ'), ('politics', 'NOUN'), ('\n      ', 'SPACE')]",populism,NOUN,"[('aspects', 'NOUN')]",aspects,0.7452202376341669,0.15618580315477704,0.875,0.3333333333333335,0.00020283975659229206,0.0
187,[EMPTY],"In the chart below, also set for end date 21 December 2012, you can see the pattern of the wave for the invasion of Poland on 1st September 1939.
      ",wave,trend,"[('In', 'ADP'), ('the', 'DET'), ('chart', 'NOUN'), ('below', 'ADV'), (',', 'PUNCT'), ('also', 'ADV'), ('set', 'VERB'), ('for', 'ADP'), ('end', 'NOUN'), ('date', 'NOUN'), ('21', 'NUM'), ('December', 'PROPN'), ('2012', 'NUM'), (',', 'PUNCT'), ('you', 'PRON'), ('can', 'AUX'), ('see', 'VERB'), ('the', 'DET'), ('pattern', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('wave', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('invasion', 'NOUN'), ('of', 'ADP'), ('Poland', 'PROPN'), ('on', 'ADP'), ('1st', 'ADJ'), ('September', 'PROPN'), ('1939', 'NUM'), ('\n      ', 'SPACE')]",invasion,NOUN,"[('trend', 'NOUN')]",trend,0.2749366024191132,0.4780517004866631,0.625,0.6666666666666667,0.0,0.009900990099009903
188,"It begins with the Louisiana Purchase in 1803, the establishment of the Dakota Territory in 1861, and most importantly with the Homestead Act of 1862.","About 1876, a new tide of immigration into the Dakotas began, as would-be farmers and ranchers from the East Coast and from northern Europe found their way into the rich grasslands of the high plains.
      ",tide,increase,"[('About', 'ADV'), ('1876', 'NUM'), (',', 'PUNCT'), ('a', 'DET'), ('new', 'ADJ'), ('tide', 'NOUN'), ('of', 'ADP'), ('immigration', 'NOUN'), ('into', 'ADP'), ('the', 'DET'), ('Dakotas', 'PROPN'), ('began', 'VERB'), (',', 'PUNCT'), ('as', 'SCONJ'), ('would', 'AUX'), ('be', 'AUX'), ('farmers', 'NOUN'), ('and', 'CCONJ'), ('ranchers', 'NOUN'), ('from', 'ADP'), ('the', 'DET'), ('East', 'PROPN'), ('Coast', 'PROPN'), ('and', 'CCONJ'), ('from', 'ADP'), ('northern', 'ADJ'), ('Europe', 'PROPN'), ('found', 'VERB'), ('their', 'PRON'), ('way', 'NOUN'), ('into', 'ADP'), ('the', 'DET'), ('rich', 'ADJ'), ('grasslands', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('high', 'ADJ'), ('plains', 'NOUN'), ('\n      ', 'SPACE')]",immigration,NOUN,"[('increase', 'NOUN')]",increase,0.0,0.4780517004866631,0.25,0.6666666666666667,3.380662609871535e-05,0.009900990099009903
189,"Additionally, New Hampshire's lack of a broad-based tax system (aside from the controversial state-wide property tax) has resulted in the state's local communities having some of the nation's highest property taxes.","Overall, New Hampshire remains ranked 49th among states in combined average state and local tax burden.
      ",burden,cost,"[('Overall', 'ADV'), (',', 'PUNCT'), ('New', 'PROPN'), ('Hampshire', 'PROPN'), ('remains', 'VERB'), ('ranked', 'VERB'), ('49th', 'NOUN'), ('among', 'ADP'), ('states', 'NOUN'), ('in', 'ADP'), ('combined', 'VERB'), ('average', 'ADJ'), ('state', 'NOUN'), ('and', 'CCONJ'), ('local', 'ADJ'), ('tax', 'NOUN'), ('burden', 'NOUN'), ('\n      ', 'SPACE')]",tax,NOUN,"[('cost', 'NOUN')]",cost,0.8123770051240461,0.6137579356910883,0.5,0.3333333333333335,0.008316430020283976,0.4455445544554455
191,"The status of women is society is neither a new issue nor is it a fully settled one, and where Islam is mentioned, for many the term 'Muslim Women' prompts images of exhausted mothers chained to the stove, 'victims' suppressed in a life of indoctrination, frantic to be westernised and so on.","Others will go to great lengths to explain how the hijab is an obstacle, clouding the mind, and comment that female converts are either brainwashed, stupid or traitors to their sex.
      ",obstacle,problem,"[('Others', 'NOUN'), ('will', 'AUX'), ('go', 'VERB'), ('to', 'ADP'), ('great', 'ADJ'), ('lengths', 'NOUN'), ('to', 'PART'), ('explain', 'VERB'), ('how', 'SCONJ'), ('the', 'DET'), ('hijab', 'NOUN'), ('is', 'AUX'), ('an', 'DET'), ('obstacle', 'NOUN'), (',', 'PUNCT'), ('clouding', 'VERB'), ('the', 'DET'), ('mind', 'NOUN'), (',', 'PUNCT'), ('and', 'CCONJ'), ('comment', 'VERB'), ('that', 'SCONJ'), ('female', 'ADJ'), ('converts', 'NOUN'), ('are', 'AUX'), ('either', 'CCONJ'), ('brainwashed', 'VERB'), (',', 'PUNCT'), ('stupid', 'ADJ'), ('or', 'CCONJ'), ('traitors', 'NOUN'), ('to', 'ADP'), ('their', 'PRON'), ('sex', 'NOUN'), ('\n      ', 'SPACE')]",hijabs,NOUN,"[('problem', 'NOUN')]",problem,0.28668946648339444,0.6342375036414403,0.5,1.0,6.76132521974307e-05,0.0
192,"Assuming the malaria mortality estimate for Group 1 countries, scale-up of malaria interventions from 2% to 70% would reduce all-cause child mortality by 17.1%.","As above, the model does not produce a confidence interval or precision estimates; however, as an approximate measure of uncertainty, we entered the lower and upper bounds of the precision estimate for the malaria mortality burden from Group 1 countries (i.e., 19.8% and 24.9%) into the Jones and others model.
      ",burden,number,"[('As', 'ADP'), ('above', 'ADV'), (',', 'PUNCT'), ('the', 'DET'), ('model', 'NOUN'), ('does', 'AUX'), ('not', 'PART'), ('produce', 'VERB'), ('a', 'DET'), ('confidence', 'NOUN'), ('interval', 'NOUN'), ('or', 'CCONJ'), ('precision', 'NOUN'), ('estimates', 'NOUN'), (';', 'PUNCT'), ('however', 'ADV'), (',', 'PUNCT'), ('as', 'ADP'), ('an', 'DET'), ('approximate', 'ADJ'), ('measure', 'NOUN'), ('of', 'ADP'), ('uncertainty', 'NOUN'), (',', 'PUNCT'), ('we', 'PRON'), ('entered', 'VERB'), ('the', 'DET'), ('lower', 'ADJ'), ('and', 'CCONJ'), ('upper', 'ADJ'), ('bounds', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('precision', 'NOUN'), ('estimate', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('malaria', 'NOUN'), ('mortality', 'NOUN'), ('burden', 'NOUN'), ('from', 'ADP'), ('Group', 'PROPN'), ('1', 'NUM'), ('countries', 'NOUN'), ('i.e.', 'X'), (',', 'PUNCT'), ('19.8', 'NUM'), ('and', 'CCONJ'), ('24.9', 'NUM'), ('into', 'ADP'), ('the', 'DET'), ('Jones', 'PROPN'), ('and', 'CCONJ'), ('others', 'NOUN'), ('model', 'VERB'), ('\n      ', 'SPACE')]",malaria,NOUN,"[('number', 'NOUN')]",number,0.4176248809480299,0.646022946713108,0.5,0.8333333333333335,0.0002704530087897228,0.0198019801980198
193,"And that's when I remembered a mini-scandal from last year that people seem to have forgotten: In September, Nicholas Kristof wrote in the New York Times, ""The American fleet confidently steamed off to war in the Persian Gulf recently--and promptly got creamed.","This was an elaborate war game, not the real thing, but it reminds us that an invasion of Iraq won't necessarily be a cakewalk.""
      ",cakewalk,easy task,"[('This', 'PRON'), ('was', 'AUX'), ('an', 'DET'), ('elaborate', 'ADJ'), ('war', 'NOUN'), ('game', 'NOUN'), (',', 'PUNCT'), ('not', 'PART'), ('the', 'DET'), ('real', 'ADJ'), ('thing', 'NOUN'), (',', 'PUNCT'), ('but', 'CCONJ'), ('it', 'PRON'), ('reminds', 'VERB'), ('us', 'PRON'), ('that', 'SCONJ'), ('an', 'DET'), ('invasion', 'NOUN'), ('of', 'ADP'), ('Iraq', 'PROPN'), ('wo', 'AUX'), (""n't"", 'PART'), ('necessarily', 'ADV'), ('be', 'AUX'), ('a', 'DET'), ('cakewalk', 'NOUN'), ('""', 'PUNCT'), ('\n      ', 'SPACE')]",invasion,NOUN,"[('easy', 'ADJ'), ('task', 'NOUN')]",task,0.7648810339254474,0.4780517004866631,0.625,0.6666666666666667,0.002028397565922921,0.009900990099009903
194,"'Central America is the fastest growing region in the world and and we are growing faster than our neighbours,' Maria Rivas, the outgoing tourism minister, said.","Donor nations, including Britain, are funding training and infrastructure projects in the belief that tourism is the country's route out of poverty.
      ",route,solution,"[('Donor', 'NOUN'), ('nations', 'NOUN'), (',', 'PUNCT'), ('including', 'VERB'), ('Britain', 'PROPN'), (',', 'PUNCT'), ('are', 'AUX'), ('funding', 'VERB'), ('training', 'NOUN'), ('and', 'CCONJ'), ('infrastructure', 'NOUN'), ('projects', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('belief', 'NOUN'), ('that', 'SCONJ'), ('tourism', 'NOUN'), ('is', 'AUX'), ('the', 'DET'), ('country', 'NOUN'), (""'s"", 'PART'), ('route', 'NOUN'), ('out', 'ADP'), ('of', 'ADP'), ('poverty', 'NOUN'), ('\n      ', 'SPACE')]",poverty,NOUN,"[('solution', 'NOUN')]",solution,0.47622156307917,0.25081129331499935,0.375,0.16666666666666674,0.0013184584178498986,0.0495049504950495
195,The Five Faces of False Religion,"How to tell if the religion or faith-based system you follow is false
      ",system,worldview,"[('How', 'SCONJ'), ('to', 'PART'), ('tell', 'VERB'), ('if', 'SCONJ'), ('the', 'DET'), ('religion', 'NOUN'), ('or', 'CCONJ'), ('faith', 'NOUN'), ('based', 'VERB'), ('system', 'NOUN'), ('you', 'PRON'), ('follow', 'VERB'), ('is', 'AUX'), ('false', 'ADJ'), ('\n      ', 'SPACE')]",religion,NOUN,"[('worldview', 'PROPN')]",weltanschauung,0.3575476512010623,0.5894169075568944,0.625,0.16666666666666674,3.380662609871535e-05,1.0
